"ccode","year","AGC","AIOEC","AMCO","AMSC","AOMR","APCC","ASCRubber","ATO","ATPC","AVRDC","AfrOPDA","CACB","CCPA","ECSC","GLACSEC","IAFC","IATTC","IBA","ICAC","ICCEC","ICCO","ICSG","ICfO","IGC","IJO","ILZSG","INRO","INSG","IOOC","IPC","IRC","IRSG","ISuC","ITC","ITPA","ITTO","IVWO","IWSG","Iocean","JNOLCRH","NASCO","NCRR","NPFSC","SAMI","UBEC","UKDWD","WARDA"
70,1970,-9,-1,-9,0,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,1,0,-1,-1,-9,0,-1,-1,-1,-1,0,-1,1,0,-1,1,-1,-1,0,1,-1,0,-1,-1,0,-1,-1,-1,-9
70,1971,-9,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,1,-1,1,0,-1,-1,-9,0,-1,-1,-1,-1,0,-9,1,0,-1,1,-1,-1,0,1,-1,0,-1,-1,0,-1,-1,-1,-9
70,1972,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,1,-1,1,0,-1,-1,-9,0,-1,-1,-1,-1,0,-9,1,0,-1,1,-1,-1,0,1,-1,0,-1,-1,0,-1,-1,-1,-9
70,1973,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,1,-1,1,0,0,-1,0,0,-1,-1,-1,-1,0,-9,1,0,-1,1,-1,-1,1,1,-1,0,-1,-1,0,-1,-1,-1,-9
70,1974,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-9,-1,1,-1,1,0,0,-1,0,0,-1,-1,-1,-1,0,-9,1,0,-1,0,-1,-1,1,1,-1,0,-1,-1,0,-1,-9,-1,-9
70,1975,0,0,-9,0,-1,0,0,-1,-1,0,-1,1,0,0,-9,-1,1,0,1,0,0,-1,0,0,-1,-1,-1,-1,0,-9,1,0,-1,0,-1,-1,1,1,-1,0,-1,-1,0,-1,-9,-1,-9
70,1976,0,0,-9,0,-1,0,0,0,-1,0,-1,1,0,0,1,-1,1,0,1,0,1,-1,0,0,-1,-1,-1,-1,0,-9,1,1,-1,0,-1,-1,1,1,-1,0,-1,-1,0,-1,0,-1,-9
70,1977,0,0,-9,0,-1,0,0,0,-1,0,-1,1,0,0,1,-1,1,0,1,0,1,-1,1,0,-1,-1,-1,-1,0,-9,1,1,-1,0,-1,-1,1,1,-1,0,-1,-1,0,-1,0,-1,0
70,1978,0,0,-9,-1,-1,0,0,0,-1,0,-1,1,0,0,1,-1,1,0,1,0,1,-1,1,0,-1,1,-1,-1,0,-9,1,1,-1,0,-1,-1,1,1,-1,0,-1,-1,0,-1,0,-1,0
70,1979,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,0,1,-1,0,0,1,0,1,-1,1,0,-1,1,1,-1,0,-9,1,1,-1,0,0,-1,1,1,-1,0,-1,-1,0,-1,0,-1,0
70,1980,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,0,1,-1,0,0,1,0,1,-1,1,0,-1,1,1,-1,0,-9,1,1,-1,0,0,-1,1,1,-1,0,-1,0,0,-9,0,-1,0
70,1981,0,0,0,-1,-9,0,0,0,-1,0,-1,-1,0,0,1,-1,0,0,1,0,1,-1,1,0,-1,1,1,-1,0,-9,1,1,-1,0,0,-1,1,1,-1,0,-1,0,0,-9,0,-1,0
70,1982,0,0,0,-1,-9,0,0,0,-1,0,-1,-1,0,0,1,-1,0,0,1,0,1,-1,1,0,-1,1,1,-1,0,-9,1,1,-1,0,0,-1,1,-9,-1,0,-1,0,0,-9,0,-1,0
70,1983,0,0,0,-1,-9,0,0,0,0,0,-1,-1,0,0,1,-1,0,0,1,0,1,-1,1,0,-1,1,1,-1,0,-9,1,1,-1,0,0,-1,1,-9,-1,0,0,0,0,-9,0,-1,0
70,1984,0,0,0,-1,-9,0,0,0,0,0,-1,-1,0,0,1,-1,0,0,1,0,1,-1,1,0,0,1,1,-1,0,0,1,1,-1,0,0,-1,1,0,-1,0,0,0,0,-9,0,-1,0
70,1985,0,0,0,-1,-9,0,0,0,0,0,-9,-1,1,0,1,-1,0,0,1,0,1,-1,1,0,0,1,1,-1,0,0,1,1,-1,0,-1,-1,1,0,-1,0,0,0,0,-9,0,-1,0
70,1986,0,0,0,-1,-9,0,0,0,0,0,-9,-1,1,0,1,-1,0,0,1,0,1,-1,1,0,0,1,1,-1,0,0,1,1,-1,0,-1,-1,1,0,-1,0,0,0,0,-9,0,-1,0
70,1987,0,0,0,-1,-9,0,0,0,0,0,-9,-1,1,0,1,-1,0,0,1,0,1,-1,1,0,0,1,1,-1,0,0,1,1,-1,0,-1,0,1,0,0,0,0,0,0,-9,0,-1,0
70,1988,0,0,0,-1,0,0,0,0,0,0,-9,-1,1,0,1,-1,0,0,1,0,1,-1,1,0,0,1,1,-1,0,0,1,0,-1,0,-1,3,1,0,0,0,0,0,0,-9,0,-1,0
70,1989,0,0,0,-1,0,0,0,0,0,0,-9,-1,1,0,1,-1,0,0,1,0,1,-1,1,0,0,0,1,-1,0,0,1,0,-1,0,-1,3,1,0,0,0,0,0,-1,-9,0,-1,0
70,1990,0,0,0,-1,0,0,0,0,0,0,-9,-1,1,0,1,-1,0,0,1,0,1,-1,1,0,0,0,1,0,0,0,1,0,-1,-1,-1,0,1,0,0,0,0,0,-1,-9,0,-1,0
70,1991,-1,0,0,-1,0,0,0,0,0,0,-9,-1,1,0,1,-1,0,0,1,0,1,-1,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,1,0,0,0,0,0,-1,-9,0,-1,0
70,1992,-1,0,0,-1,-1,0,0,0,0,0,-9,-1,1,0,1,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,1,0,0,0,0,0,-1,-9,0,-1,0
70,1993,-1,0,0,-1,-1,0,0,0,0,0,0,-1,1,-1,1,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,0
70,1994,-1,0,0,-1,-1,0,0,0,0,0,0,-1,1,-1,1,-1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,0
70,1995,-1,0,0,-1,-1,0,0,0,0,0,0,-1,1,-1,1,-1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,0
70,1996,-1,0,0,-1,-1,0,0,0,0,0,0,-1,1,-1,1,-1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,0
70,1997,-1,0,0,-1,-1,0,0,0,0,0,0,-1,1,-1,1,-1,0,-1,0,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,-1,-1,0,1,-1,0,0,0,-1,-1,0,-1,-1,0
70,1998,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,1,-1,1,-1,0,-1,0,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,-1,-1,0,1,-1,0,0,0,-1,-1,0,-1,-1,0
70,1999,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,1,-1,1,-1,0,-1,0,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,-1,-1,0,1,-1,0,0,0,-1,-1,0,-1,-1,0
70,2000,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,1,-1,1,-1,0,-1,0,-1,1,1,1,0,0,0,-1,0,0,0,1,0,1,-1,-1,0,1,-1,0,0,0,-1,-1,0,-1,-1,0
987,1991,-1,0,0,-1,0,1,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
987,1992,-1,0,0,-1,-1,1,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
987,1993,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
987,1994,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
987,1995,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
987,1996,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
987,1997,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
987,1998,-1,-1,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
987,1999,-1,-1,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,2,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
987,2000,-1,-1,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,2,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
359,1991,-1,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
359,1992,-1,0,0,-1,-1,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
359,1993,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
359,1994,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,0
359,1995,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,0
359,1996,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,0,0,-1,0
359,1997,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,1,-1,0,0,0,-1,-1,0,-1,-1,0
359,1998,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,1,-1,0,0,0,-1,-1,0,-1,-1,0
359,1999,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,1,-1,0,0,0,-1,-1,0,-1,-1,0
359,2000,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,-1,-1,0,1,-1,0,0,0,-1,-1,0,-1,-1,0
221,1993,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
221,1994,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
221,1995,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
221,1996,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
221,1997,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
221,1998,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
221,1999,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
221,2000,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
712,1950,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,0,-1
712,1955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1
712,1960,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1
712,1965,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
712,1966,-9,-1,-9,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
712,1967,-9,-1,-9,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-9,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
712,1968,-9,-1,-9,0,-1,-9,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
712,1969,-9,-1,-9,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-1
712,1970,-9,-1,-9,0,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-9
712,1971,-9,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-9
712,1972,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-9
712,1973,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,0,-1,0,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-1,-1,-9
712,1974,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-9,-1,0,-1,0,0,0,-1,0,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-9,-1,-9
712,1975,0,0,-9,0,-1,0,0,-1,-1,0,-1,0,0,0,-9,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,-9,-1,-9
712,1976,0,0,-9,0,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,0,-1,-9
712,1977,0,0,-9,0,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,0,-1,0
712,1978,0,0,-9,-1,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,-1,-1,0,-9,0,0,-1,0,-1,-1,0,0,-1,0,-1,-1,0,-1,0,-1,0
712,1979,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,-1,-1,0,-9,0,0,-1,0,0,-1,0,0,-1,0,-1,-1,0,-1,0,-1,0
712,1980,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,-9,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,-9,0,-1,0
712,1981,0,0,0,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,-9,0,0,-1,0,0,-1,0,0,-1,0,-1,0,0,-9,0,-1,0
712,1982,0,0,0,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,-9,0,0,-1,0,0,-1,0,-9,-1,0,-1,0,0,-9,0,-1,0
712,1983,0,0,0,-1,-9,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,-9,0,0,-1,0,0,-1,0,-9,-1,0,0,0,0,-9,0,-1,0
712,1984,0,0,0,-1,-9,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,0,-9,0,-1,0
712,1985,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,-9,0,-1,0
712,1986,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1,0,0,-1,0,0,0,0,-9,0,-1,0
712,1987,0,0,0,-1,-9,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-9,0,-1,0
712,1988,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,-9,0,-1,0
712,1989,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
712,1990,0,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
712,1991,-1,0,0,-1,0,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
712,1992,-1,0,0,-1,-1,0,0,0,0,0,-9,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,-1,-9,0,-1,0
712,1993,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
712,1994,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
712,1995,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
712,1996,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,-1,0
712,1997,-1,0,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
712,1998,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
712,1999,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
712,2000,-1,-1,0,-1,-1,0,0,0,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,-1,0,0,-1,0,0,0,-1,-1,0,-1,-1,0
600,1955,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,-1,-1,0,-1,1,-1,-1,1,-1,0,0,0,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1
600,1960,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,0,0,-1,1,-1,-1,1,-1,0,0,1,0,-1,-1,0,0,-1,-1,-1,-1,0,-1,-1,-1,-1
600,1965,-9,-1,-9,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,-9,1,-1,-1,-1,-1,1,-1,0,0,-9,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-1
600,1966,-9,-1,-9,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,-1,0,-1,-1,-1,-9,1,-1,-1,-1,-1,1,-1,0,0,-9,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-1
600,1967,-9,-1,-9,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,-1,-1,-1,-9,1,-1,-1,-1,-1,1,-1,0,0,-9,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-1
600,1968,-9,-1,-9,0,-1,-9,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,1,-1,-1,-1,-1,1,-1,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-1
600,1969,-9,-1,-9,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,1,-1,-1,-1,-1,1,-1,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-1
600,1970,-9,-1,-9,0,-1,0,0,-1,-1,-1,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,1,-1,-1,-1,-1,1,-1,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-9
600,1971,-9,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,1,-1,-1,-1,-1,1,-9,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-9
600,1972,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,-1,-1,-9,1,-1,-1,-1,-1,1,-9,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-9
600,1973,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-1,-1,0,-1,0,0,0,-1,0,1,-1,-1,-1,-1,1,-9,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-1,-1,-9
600,1974,0,-1,-9,0,-1,0,0,-1,-1,0,-1,-1,0,0,-9,-1,0,-1,0,0,0,-1,0,1,-1,-1,-1,-1,1,-9,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-9,-1,-9
600,1975,0,0,-9,0,-1,0,0,-1,-1,0,-1,0,0,0,-9,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,-1,1,-9,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,-9,-1,-9
600,1976,0,0,-9,0,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,-1,1,-9,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,0,-1,-9
600,1977,0,0,-9,0,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,-1,1,-9,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,0,-1,0
600,1978,0,0,-9,-1,-1,0,0,0,-1,0,-1,0,0,0,0,-1,0,0,0,0,0,-1,0,1,-1,1,-1,-1,1,-9,0,0,-1,0,-1,-1,1,0,-1,0,-1,-1,0,-1,0,-1,0
600,1979,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,1,-1,1,-1,-1,1,-9,0,0,-1,0,0,-1,1,0,-1,0,-1,-1,0,-1,0,-1,0
600,1980,0,0,-9,-1,-9,0,0,0,-1,0,-1,-1,0,0,0,-1,0,0,0,0,0,-1,0,1,-1,1,0,-1,1,-9,0,0,-1,0,0,-1,1,0,-1,0,-1,0,0,-9,0,-1,0
