"ccode","year","agriculture","communication","culture","environment","finance","health","IP","law","multi","products","science","security","tourism","trade","water","total"
812,1960,2,5,1,0,2,1,0,1,2,1,1,3,0,0,0,19
812,1965,3,5,2,0,2,1,0,1,2,1,1,3,0,0,0,21
812,1966,3,4,2,0,3,1,0,1,2,1,3,3,0,0,0,23
812,1967,3,4,2,0,3,1,0,1,2,1,3,3,0,0,0,23
812,1968,2,4,2,0,3,1,0,1,3,1,3,3,0,0,0,23
812,1969,2,4,2,0,3,1,0,1,3,1,3,3,0,0,0,23
812,1970,2,5,2,0,3,1,0,1,3,1,3,3,0,0,0,24
812,1971,2,6,2,0,3,1,0,1,3,1,3,3,0,0,0,25
812,1972,2,6,2,0,3,1,0,1,2,1,3,3,0,0,0,24
812,1973,2,5,2,0,3,1,0,1,2,1,3,3,0,0,0,23
812,1974,3,5,2,0,3,1,0,1,2,1,3,3,0,0,0,24
812,1975,3,5,2,0,3,1,0,1,2,1,2,3,1,0,0,24
812,1976,3,5,2,0,3,1,0,1,2,1,2,3,1,0,0,24
812,1977,3,5,2,0,3,1,0,1,2,1,2,3,1,0,0,24
812,1978,4,5,2,0,3,1,0,1,2,1,2,3,1,0,1,26
812,1979,4,5,2,0,3,1,0,1,2,1,2,3,1,0,1,26
812,1980,4,5,2,0,3,1,0,1,2,1,2,3,1,0,1,26
812,1981,4,5,2,0,3,1,0,1,2,1,2,2,1,0,1,25
812,1982,4,5,2,0,3,1,0,1,2,1,2,2,1,0,1,25
812,1983,4,5,2,0,3,1,0,1,2,1,2,2,1,0,1,25
812,1984,4,5,2,0,3,1,0,1,2,1,2,2,1,0,1,25
812,1985,4,5,2,0,3,1,0,1,2,1,2,2,1,0,1,25
812,1986,4,5,2,0,3,1,0,1,2,1,2,2,1,0,1,25
812,1987,3,5,2,0,3,1,0,1,2,1,2,2,1,0,1,24
812,1988,3,5,2,0,3,1,0,1,2,1,2,2,1,0,1,24
812,1989,3,6,2,0,3,1,0,1,2,1,2,2,1,0,1,25
812,1990,3,6,2,0,3,1,0,1,2,1,2,2,1,0,1,25
812,1991,3,6,3,0,3,1,0,1,2,1,2,2,1,0,1,26
812,1992,3,7,4,0,4,1,0,1,2,1,2,2,1,0,1,29
812,1993,3,7,4,0,4,1,0,1,2,1,2,2,1,0,1,29
812,1994,3,7,4,1,4,1,0,1,2,1,2,2,1,0,1,30
812,1995,3,7,4,1,4,1,1,1,2,1,2,2,1,0,1,31
812,1996,3,7,4,1,4,1,1,1,2,1,2,2,1,0,0,30
812,1997,3,7,3,1,4,1,1,1,2,1,2,2,1,1,0,30
812,1998,3,7,3,2,4,1,2,1,2,1,3,2,1,1,0,33
812,1999,3,7,4,2,4,1,2,1,2,1,3,2,1,1,0,34
812,2000,3,7,4,2,5,1,2,1,2,1,3,2,1,1,0,35
367,1991,0,3,1,0,0,1,0,0,1,0,2,2,0,0,0,10
367,1992,1,4,1,3,3,1,0,2,2,0,2,2,0,1,0,22
367,1993,2,4,1,3,5,1,2,2,2,0,2,2,0,1,2,29
367,1994,2,5,1,4,5,1,2,2,2,1,3,4,0,1,2,35
367,1995,2,7,1,6,5,1,3,3,2,1,3,4,0,1,2,41
367,1996,2,7,1,6,5,1,3,3,2,1,3,4,0,1,2,41
367,1997,2,7,1,6,5,1,3,3,2,1,4,4,0,1,2,42
367,1998,2,7,1,6,5,1,3,3,3,1,4,5,0,1,2,44
367,1999,2,7,1,6,5,1,3,3,3,1,5,5,0,2,2,46
367,2000,2,7,1,6,5,1,3,3,3,1,5,5,0,2,2,46
660,1950,2,5,1,0,2,1,2,1,1,2,1,2,0,2,0,22
660,1955,2,6,3,0,3,1,2,1,1,2,2,1,0,2,0,26
660,1960,3,6,3,0,3,1,2,2,2,3,4,2,0,3,1,35
660,1965,3,6,2,0,3,1,2,1,2,1,4,2,0,2,1,30
660,1966,3,5,2,0,3,1,2,1,2,1,5,2,0,2,2,31
660,1967,3,5,2,0,3,1,2,1,2,1,5,2,0,2,2,31
660,1968,3,5,2,0,4,1,2,1,2,1,5,3,0,2,2,33
660,1969,3,5,3,0,4,1,2,1,2,1,5,3,0,2,2,34
660,1970,3,6,3,0,4,1,2,1,2,1,5,3,0,2,2,35
660,1971,3,7,3,0,4,1,2,1,2,1,5,3,0,2,2,36
660,1972,3,7,3,0,5,1,2,1,2,1,5,4,0,2,2,38
660,1973,3,6,4,0,5,1,2,1,2,1,7,4,0,2,2,40
660,1974,3,6,4,0,7,1,2,1,2,1,7,4,0,2,2,42
660,1975,3,6,4,1,8,1,2,1,2,1,7,4,1,2,2,45
660,1976,3,6,4,1,8,1,2,1,2,1,7,4,1,2,2,45
660,1977,3,7,4,1,9,1,2,1,2,1,7,4,1,2,2,47
660,1978,4,7,4,1,8,1,2,1,2,1,8,4,1,2,2,48
660,1979,4,7,4,1,8,1,2,1,2,1,8,4,1,2,2,48
660,1980,4,7,4,1,8,1,2,1,2,1,8,4,1,2,2,48
660,1981,4,7,4,1,9,1,2,1,2,1,9,4,1,2,2,50
660,1982,4,7,4,1,9,1,2,1,2,0,9,4,1,2,2,49
660,1983,4,7,4,1,9,1,2,1,2,0,9,4,1,2,2,49
660,1984,4,7,4,1,9,1,2,1,2,0,9,4,1,2,2,49
660,1985,4,7,4,1,9,1,2,1,2,0,9,4,1,2,2,49
660,1986,4,7,4,1,9,1,3,2,2,0,9,4,1,2,2,51
660,1987,5,7,4,1,9,1,3,2,2,0,9,4,1,2,2,52
660,1988,5,7,4,1,9,1,3,2,2,0,9,4,1,2,2,52
660,1989,5,7,4,1,9,1,3,2,2,0,9,4,1,2,2,52
660,1990,5,7,4,1,9,2,3,2,2,0,9,4,1,2,2,53
660,1991,5,7,4,1,9,2,3,2,2,0,8,4,1,2,2,52
660,1992,5,7,5,1,9,2,3,2,2,0,8,4,1,2,2,53
660,1993,5,7,5,2,9,2,3,2,2,0,8,4,1,2,2,54
660,1994,5,8,5,3,9,2,3,2,2,0,8,4,1,2,2,56
660,1995,5,8,5,3,9,2,3,2,2,0,8,4,1,2,2,56
660,1996,5,8,5,3,9,2,3,2,2,0,8,4,1,2,2,56
660,1997,5,8,4,3,9,2,3,2,2,0,7,4,1,2,2,54
660,1998,5,8,4,3,10,2,3,2,2,0,7,4,1,2,2,55
660,1999,5,8,4,3,10,2,3,2,2,0,8,4,1,2,2,56
660,2000,5,8,4,3,10,1,3,2,2,1,7,4,1,2,2,55
570,1966,0,1,2,0,0,1,0,0,1,0,2,1,0,0,0,8
570,1967,0,3,3,0,0,1,0,0,1,0,2,1,0,0,0,11
570,1968,0,3,2,0,2,1,0,0,1,0,2,1,0,0,0,12
570,1969,1,3,2,0,2,1,0,0,1,0,2,1,0,1,0,14
570,1970,1,3,2,0,2,1,0,0,2,0,2,1,0,1,0,15
570,1971,1,3,2,0,2,1,0,1,2,0,2,1,0,1,0,16
570,1972,1,3,2,0,3,1,0,1,2,0,1,1,0,1,0,16
570,1973,2,3,2,0,4,1,0,1,2,0,1,1,1,1,0,19
570,1974,2,3,2,0,4,1,0,1,2,0,2,1,1,1,0,20
570,1975,2,3,2,0,4,1,0,1,3,0,2,1,1,1,0,21
570,1976,2,3,2,0,4,1,0,1,3,0,2,2,1,1,0,22
570,1977,3,4,2,0,4,1,0,1,3,0,2,2,1,1,0,24
570,1978,3,4,2,0,4,1,0,1,3,0,2,2,0,2,0,24
570,1979,3,4,2,0,4,1,0,1,3,0,2,2,0,2,0,24
570,1980,3,4,2,0,4,1,0,1,4,0,3,2,0,2,0,26
570,1981,3,4,2,0,4,1,0,1,4,0,3,2,2,2,0,28
570,1982,3,5,2,0,4,1,0,1,4,0,3,2,2,3,0,30
570,1983,3,5,2,0,4,1,0,1,4,0,3,2,2,3,0,30
570,1984,4,7,2,0,4,1,0,1,4,0,3,2,1,3,0,32
570,1985,4,7,2,0,4,1,0,1,4,0,3,2,1,3,0,32
570,1986,4,7,2,0,5,1,1,1,4,0,3,2,1,3,0,34
570,1987,4,6,2,0,5,1,1,1,4,0,3,2,2,3,0,34
570,1988,4,6,2,0,5,1,1,1,4,0,3,2,2,3,0,34
570,1989,4,6,2,0,7,1,3,1,4,0,3,2,2,3,0,38
570,1990,3,6,2,0,8,1,4,1,4,0,3,2,2,3,0,39
570,1991,3,6,2,0,8,1,4,1,4,0,3,2,2,3,0,39
570,1992,3,6,2,0,8,1,4,1,3,0,3,2,2,4,0,39
570,1993,3,6,2,1,8,1,4,1,3,0,3,2,2,4,0,40
570,1994,3,6,2,3,8,1,4,1,3,0,3,2,2,4,0,42
570,1995,3,6,2,3,8,1,4,1,3,0,3,2,2,5,0,43
570,1996,3,6,2,3,8,1,4,1,3,0,3,2,1,6,0,43
570,1997,3,6,2,3,8,1,4,1,3,0,3,2,1,6,0,43
570,1998,3,6,2,3,8,1,4,1,3,0,4,2,1,6,0,44
570,1999,3,6,2,3,8,1,4,1,3,0,4,2,1,6,0,44
570,2000,3,6,2,3,8,1,4,1,3,0,4,2,1,6,0,44
450,1950,2,3,1,0,2,1,0,0,0,2,1,1,0,1,0,14
450,1955,2,3,1,0,1,1,0,1,1,2,2,1,0,1,0,16
450,1960,2,3,2,0,4,1,0,1,3,2,2,1,0,1,0,22
450,1965,2,4,2,0,4,1,0,1,2,1,2,1,0,0,1,21
450,1966,2,4,2,0,4,1,0,1,2,2,3,1,0,0,1,23
450,1967,2,4,2,0,4,1,0,1,2,2,3,1,0,0,1,23
450,1968,1,4,2,0,4,1,0,1,2,2,3,1,0,0,1,22
450,1969,1,4,2,0,4,1,0,1,2,2,3,1,0,0,1,22
450,1970,1,4,1,0,4,1,0,1,2,2,3,1,0,0,1,21
450,1971,2,4,1,0,4,1,1,1,2,2,3,1,0,0,1,23
450,1972,2,4,1,0,4,1,1,1,2,2,3,2,0,0,1,24
450,1973,2,4,1,0,4,1,1,1,2,2,3,3,0,0,1,25
450,1974,2,4,2,0,4,2,1,1,2,2,3,3,0,0,1,27
450,1975,2,4,2,1,4,2,1,1,3,3,3,3,0,2,1,32
450,1976,2,4,2,1,5,2,1,1,3,4,3,3,0,2,1,34
450,1977,2,5,2,1,4,2,1,1,3,6,3,3,0,2,1,36
450,1978,3,5,2,1,4,2,1,1,3,6,3,3,0,2,1,37
450,1979,3,5,2,1,4,2,1,1,3,6,3,3,0,2,1,37
450,1980,3,6,2,1,4,2,1,1,3,6,3,3,0,3,1,39
450,1981,3,6,2,1,4,2,1,1,3,6,3,3,0,4,1,40
450,1982,3,6,2,1,4,2,1,1,3,6,3,3,0,4,1,40
450,1983,3,6,2,1,4,2,1,1,3,6,3,3,0,4,1,40
450,1984,3,6,2,1,5,2,1,1,3,6,3,3,0,4,2,42
450,1985,3,6,2,1,5,2,1,1,3,6,3,3,0,4,2,42
450,1986,3,6,2,1,6,2,1,1,3,6,4,3,0,4,2,44
450,1987,3,6,2,1,7,2,1,1,3,7,5,3,0,4,2,47
450,1988,3,6,2,1,7,1,1,1,3,7,5,3,0,4,2,46
450,1989,3,6,2,1,8,1,2,1,3,7,5,3,0,4,2,48
450,1990,3,6,2,1,8,1,2,1,3,6,5,3,0,4,2,47
450,1991,3,6,2,1,8,1,2,1,3,6,4,3,0,4,2,46
450,1992,3,6,2,1,8,1,2,1,3,6,4,3,0,4,2,46
450,1993,3,7,2,2,7,1,2,1,3,7,4,3,0,4,2,48
450,1994,3,7,2,2,7,1,3,1,3,6,4,3,0,4,2,48
450,1995,3,7,2,2,7,1,3,1,3,6,5,3,0,4,2,49
450,1996,3,7,2,3,7,1,3,1,3,6,5,3,0,4,2,50
450,1997,3,7,2,3,7,1,3,1,3,6,5,3,0,4,2,50
450,1998,3,7,2,3,7,1,3,1,3,5,6,3,0,4,2,50
450,1999,3,7,2,3,7,1,3,1,3,5,6,3,0,4,2,50
450,2000,3,8,2,4,7,1,3,1,3,5,6,3,0,4,2,52
620,1950,0,4,2,0,0,1,0,0,0,0,1,0,0,0,0,8
620,1955,0,5,2,0,1,1,0,1,1,1,3,1,0,1,0,17
620,1960,1,5,1,0,4,1,0,1,3,2,3,1,0,1,0,23
620,1965,2,6,2,0,3,1,0,1,3,1,4,1,0,1,0,25
620,1966,2,5,2,0,3,1,0,1,3,1,5,1,0,1,0,25
620,1967,2,5,2,0,3,1,0,1,3,1,5,1,0,1,0,25
620,1968,2,5,2,0,4,1,0,1,3,1,6,1,0,1,0,27
620,1969,2,5,3,0,4,1,0,1,3,2,6,2,0,1,0,30
620,1970,3,5,2,0,4,1,0,1,3,2,6,2,0,1,1,31
620,1971,3,5,2,0,4,1,0,1,3,2,6,2,0,1,1,31
620,1972,3,5,2,0,5,1,0,1,3,2,6,3,0,1,1,33
620,1973,3,5,2,0,5,1,0,1,3,2,7,3,0,1,1,34
620,1974,3,5,2,0,8,1,0,1,3,2,7,3,0,1,2,38
620,1975,3,5,2,0,10,1,0,1,3,2,7,3,0,1,2,40
620,1976,3,5,2,0,11,1,3,1,3,2,8,3,0,1,2,45
620,1977,4,7,2,0,12,1,3,1,3,2,8,3,0,1,2,49
620,1978,4,7,2,0,11,1,3,1,3,2,9,3,1,1,2,50
620,1979,4,7,2,0,11,1,3,1,3,2,9,3,1,1,2,50
620,1980,4,7,3,0,11,1,3,1,3,2,9,3,1,1,2,51
620,1981,4,7,2,0,11,1,3,1,3,2,9,3,1,2,2,51
620,1982,5,7,2,0,11,1,3,1,3,1,9,3,1,2,2,51
620,1983,5,7,2,0,11,1,3,1,3,1,9,3,1,3,2,52
620,1984,5,7,2,0,12,1,3,1,3,1,9,3,1,3,2,53
620,1985,5,7,2,0,12,1,3,1,3,1,9,3,1,3,2,53
620,1986,5,7,3,0,12,1,3,1,3,1,9,3,1,3,2,54
620,1987,5,7,3,0,11,1,3,1,3,0,9,3,1,3,2,52
620,1988,5,7,3,0,11,1,3,1,3,1,9,3,1,3,2,53
620,1989,5,7,3,0,11,1,3,1,3,1,9,3,1,4,2,54
620,1990,5,7,3,1,11,2,3,1,3,1,10,3,1,4,2,57
620,1991,5,7,3,1,11,2,3,1,3,1,10,3,1,4,2,57
620,1992,5,7,3,1,11,2,3,1,3,0,10,3,1,4,2,56
620,1993,5,8,3,2,12,2,3,1,3,1,10,3,1,4,2,60
620,1994,5,8,3,3,12,2,3,1,3,1,10,3,1,4,2,61
620,1995,5,7,3,3,13,2,3,1,3,1,10,3,1,4,2,61
620,1996,5,7,3,3,13,2,3,1,3,1,10,4,1,4,2,62
620,1997,5,7,3,3,14,2,3,1,3,1,11,4,1,4,2,64
620,1998,5,7,3,3,14,2,3,1,3,1,10,4,1,4,2,63
620,1999,5,8,3,3,14,2,3,1,3,1,8,4,1,4,2,62
620,2000,5,9,3,3,13,1,3,1,3,1,8,4,1,4,3,62
223,1990,0,5,0,1,1,0,4,1,0,0,1,2,0,0,0,15
223,1991,0,5,0,1,1,0,4,1,0,0,1,2,0,1,0,16
223,1992,0,5,0,1,1,0,4,1,0,0,1,2,0,1,0,16
223,1993,0,5,0,1,1,0,4,1,0,0,1,2,0,1,0,16
223,1994,0,5,0,1,1,0,4,1,0,0,1,3,0,1,0,17
223,1995,0,5,0,1,1,0,4,2,0,0,1,3,0,2,0,19
223,1996,0,5,0,1,1,0,4,2,0,0,1,3,0,2,0,19
223,1997,0,5,0,1,1,0,4,2,0,0,1,3,0,2,0,19
223,1998,0,5,0,2,1,0,4,2,0,0,1,3,0,2,0,20
223,1999,0,5,0,2,1,0,4,2,0,0,1,3,0,2,0,20
223,2000,0,5,0,2,1,0,4,2,0,0,1,3,0,2,0,20
368,1991,1,3,1,0,0,1,0,1,1,0,3,2,0,0,0,13
368,1992,1,4,1,1,3,1,1,1,2,0,3,2,0,1,0,21
368,1993,2,4,1,1,5,1,1,2,2,0,4,2,0,1,0,26
368,1994,2,5,1,2,5,1,3,2,2,0,4,4,0,1,0,32
368,1995,2,6,1,4,6,2,3,2,2,0,4,4,0,1,1,38
368,1996,2,6,1,4,6,2,3,2,2,0,4,4,0,1,1,38
368,1997,2,7,1,4,6,2,3,2,2,0,6,4,0,1,1,41
368,1998,2,7,1,4,6,2,3,2,3,0,7,4,0,1,1,43
368,1999,2,7,1,4,6,2,3,2,3,0,7,4,0,1,1,43
368,2000,2,7,1,4,6,2,3,2,3,0,7,4,0,1,1,43
212,1950,3,8,1,1,6,1,3,4,1,2,4,6,0,3,0,43
212,1955,4,10,1,1,7,1,3,5,1,2,6,5,0,5,1,52
212,1960,4,11,1,3,6,2,3,5,1,4,6,5,0,6,1,58
212,1965,3,10,1,2,5,2,3,5,0,3,4,5,0,6,2,51
212,1966,3,9,1,2,5,2,3,5,0,3,5,5,0,6,2,51
212,1967,3,9,1,2,5,2,3,5,0,3,5,5,0,6,2,51
212,1968,2,9,1,2,6,2,3,5,0,3,5,5,0,6,2,51
212,1969,2,9,1,2,6,2,3,4,0,3,5,5,0,6,2,50
212,1970,2,9,2,2,6,2,3,4,0,3,5,5,0,6,3,52
212,1971,2,10,2,2,6,2,3,4,0,3,5,5,0,6,3,53
212,1972,2,10,2,2,6,2,3,4,0,3,5,5,0,6,3,53
212,1973,2,10,2,2,6,2,3,5,0,4,5,6,0,6,3,56
212,1974,2,11,2,2,6,2,3,5,0,4,6,6,0,6,3,58
212,1975,2,11,2,2,6,2,4,5,0,4,7,6,0,6,3,60
212,1976,2,11,2,2,5,2,4,5,0,4,7,6,0,6,3,59
212,1977,3,11,2,2,5,2,4,5,0,5,7,6,0,6,3,61
212,1978,3,11,2,2,5,2,4,5,0,5,8,6,0,6,3,62
212,1979,3,11,2,2,5,2,4,5,0,7,8,6,0,6,3,64
212,1980,3,10,2,2,5,2,4,5,0,7,8,6,0,6,3,63
212,1981,3,10,3,2,5,2,4,5,0,7,8,6,0,6,3,64
212,1982,3,10,3,2,5,2,4,5,0,7,8,6,0,6,3,64
212,1983,3,10,3,2,5,2,4,6,0,7,8,6,0,6,3,65
212,1984,3,10,3,2,5,2,4,6,0,9,8,6,0,6,3,67
212,1985,3,10,3,2,5,2,4,6,0,9,8,6,0,7,3,68
212,1986,3,10,3,2,6,2,4,6,0,9,8,6,0,7,3,69
212,1987,4,10,3,2,6,2,4,6,0,10,9,6,0,7,3,72
212,1988,4,10,3,2,6,2,4,6,0,10,9,6,0,7,2,71
212,1989,3,10,3,2,7,2,4,6,0,10,9,6,0,7,2,71
212,1990,3,10,4,3,8,2,4,6,0,9,9,6,0,7,2,73
212,1991,3,10,4,4,8,2,4,6,0,9,9,6,0,7,3,75
212,1992,3,11,5,4,8,2,4,6,0,11,9,6,0,7,3,79
212,1993,3,11,5,4,8,2,4,6,1,10,8,6,0,6,3,77
212,1994,3,11,5,4,9,2,4,6,1,10,8,6,0,6,3,78
212,1995,3,11,5,5,10,2,4,7,1,9,8,6,0,6,3,80
212,1996,3,11,4,5,10,2,4,7,1,10,8,7,0,6,3,81
212,1997,3,11,4,5,11,2,4,7,1,10,8,7,0,6,3,82
212,1998,3,11,5,6,11,2,4,7,1,10,8,7,0,6,3,84
212,1999,3,11,5,6,11,2,4,7,1,10,8,7,0,6,3,84
212,2000,3,11,5,6,11,2,4,6,1,9,8,7,0,6,3,82
580,1960,1,7,1,0,3,1,0,1,2,0,4,2,0,1,0,23
580,1965,2,6,1,0,3,1,2,1,1,0,4,2,0,3,2,28
580,1966,2,5,1,0,3,1,3,1,1,2,5,2,0,3,2,31
580,1967,2,5,1,0,3,1,3,1,1,2,5,2,0,3,2,31
580,1968,2,5,1,0,3,1,3,1,1,2,5,2,0,3,2,31
580,1969,2,5,1,0,3,1,3,1,1,2,5,2,0,3,2,31
580,1970,2,5,1,0,3,1,3,1,1,2,5,2,0,3,2,31
580,1971,3,6,2,0,3,1,3,1,1,2,5,2,0,3,2,34
580,1972,3,6,2,0,3,1,3,1,2,2,5,2,0,3,2,35
580,1973,3,6,2,0,3,1,3,1,2,3,5,2,0,3,3,37
580,1974,3,8,2,0,3,1,3,1,2,3,5,2,0,3,3,39
580,1975,3,8,1,0,3,1,3,1,3,3,5,2,1,2,3,39
580,1976,3,8,1,0,4,1,3,1,3,4,5,2,1,2,3,41
580,1977,3,7,1,0,5,1,3,1,3,4,5,2,1,2,3,41
580,1978,3,8,1,0,5,1,3,1,3,3,6,2,1,2,3,42
580,1979,4,8,1,0,5,1,3,1,3,3,6,2,1,2,3,43
580,1980,4,8,1,0,5,1,3,1,3,3,6,2,1,2,3,43
580,1981,4,8,1,0,5,1,3,1,3,4,6,2,1,2,3,44
580,1982,4,8,1,0,5,1,3,1,4,4,6,2,1,2,3,45
580,1983,4,8,1,0,5,1,3,2,4,4,6,2,1,2,3,46
580,1984,4,8,1,0,5,1,3,2,4,4,6,2,1,2,3,46
580,1985,4,7,1,0,5,1,3,2,4,4,6,2,1,2,3,45
580,1986,4,7,1,0,6,1,3,2,4,4,6,2,1,2,3,46
580,1987,3,7,1,0,6,1,3,2,4,4,6,2,1,2,3,45
580,1988,3,7,1,0,6,1,3,2,4,4,6,2,1,2,3,45
580,1989,3,7,2,0,7,1,4,2,4,4,6,2,1,2,3,48
580,1990,3,7,2,0,8,1,4,2,4,3,6,2,1,2,3,48
580,1991,3,7,2,0,8,1,4,2,4,3,5,2,1,2,3,47
580,1992,3,7,4,0,8,1,4,2,4,3,5,2,1,2,3,49
580,1993,3,8,4,1,9,1,4,2,4,3,5,2,1,3,3,53
580,1994,3,8,4,2,9,1,3,2,4,3,5,2,1,3,3,53
580,1995,3,8,4,2,9,1,3,2,4,3,5,2,1,3,3,53
580,1996,3,8,4,3,9,1,3,2,4,3,5,2,1,3,3,54
580,1997,3,8,3,3,9,1,3,3,4,3,6,2,1,3,3,55
580,1998,3,8,4,3,9,1,3,3,4,3,6,2,1,3,3,56
580,1999,3,8,5,3,9,1,3,3,4,3,6,2,1,3,3,57
580,2000,3,8,5,3,9,1,3,3,4,3,5,2,1,3,3,56
553,1960,0,1,1,0,0,1,0,0,2,0,1,1,0,0,0,7
553,1965,0,2,3,0,3,1,1,0,2,0,1,1,0,1,0,15
553,1966,0,3,3,0,4,1,1,1,3,0,2,1,0,2,0,21
553,1967,2,3,3,0,4,1,1,1,3,0,2,1,0,2,0,23
553,1968,2,3,2,0,4,1,1,1,2,0,2,1,0,2,0,21
553,1969,2,3,2,0,4,1,1,1,2,0,2,1,0,2,0,21
553,1970,2,3,2,0,4,1,2,1,2,0,2,1,0,2,0,22
553,1971,2,4,2,0,4,1,2,1,2,0,3,1,0,2,0,24
553,1972,2,4,2,0,4,1,2,1,2,0,3,1,0,2,0,24
553,1973,3,4,2,0,4,1,2,1,2,0,3,1,1,2,1,27
553,1974,3,4,2,0,4,1,2,1,2,0,3,1,1,2,1,27
553,1975,3,4,2,0,4,1,2,1,3,0,3,1,2,2,1,29
553,1976,3,4,2,0,4,1,2,1,3,0,3,1,2,2,1,29
553,1977,4,4,2,0,5,1,2,1,3,1,3,1,2,2,1,32
553,1978,4,4,2,0,5,1,2,1,3,1,3,1,2,2,1,32
553,1979,4,4,2,0,5,1,2,1,3,1,3,1,2,2,1,32
553,1980,4,4,2,0,5,1,2,1,4,1,3,1,2,2,1,33
553,1981,4,4,2,0,5,1,3,1,4,2,3,1,2,3,1,36
553,1982,4,5,2,0,5,1,3,1,4,2,3,1,2,3,1,37
553,1983,4,6,2,0,5,1,3,1,4,2,3,1,2,3,1,38
553,1984,5,7,2,0,5,1,3,1,4,1,3,1,2,3,1,39
553,1985,5,7,2,0,5,1,3,1,4,2,3,1,2,3,1,40
553,1986,4,7,2,1,6,1,3,1,4,2,3,1,2,3,1,41
553,1987,4,8,2,1,6,1,3,1,4,2,3,1,2,3,1,42
553,1988,4,8,2,1,6,1,3,1,4,2,3,1,2,3,1,42
553,1989,4,8,2,1,7,1,3,1,4,2,3,1,2,3,2,44
553,1990,4,8,2,1,8,1,3,1,4,2,3,1,2,3,2,45
553,1991,4,8,2,2,8,1,4,1,4,2,3,1,2,3,2,47
553,1992,4,7,2,2,8,1,4,1,3,2,3,1,2,4,2,46
553,1993,4,7,2,3,8,1,4,1,3,3,3,1,2,4,2,48
553,1994,4,7,2,3,8,1,4,1,3,3,3,1,2,4,2,48
553,1995,4,7,2,3,8,1,4,1,3,3,3,1,2,4,2,48
553,1996,4,7,2,4,8,1,4,1,3,3,3,1,1,5,2,49
553,1997,4,7,2,4,9,1,4,1,3,3,4,1,1,5,2,51
553,1998,4,7,2,4,9,1,4,1,3,3,5,1,1,5,2,52
553,1999,4,7,2,4,9,1,4,1,3,3,5,1,1,5,2,52
553,2000,4,8,2,4,9,1,4,1,3,3,5,1,1,5,2,53
820,1955,2,1,0,0,1,0,0,0,2,1,1,1,0,1,0,10
820,1960,2,5,1,1,3,1,0,1,2,3,2,1,0,2,0,24
820,1965,3,5,4,1,3,1,0,1,2,3,2,1,0,3,1,30
820,1966,3,5,4,1,4,1,0,1,3,3,5,1,0,3,1,35
820,1967,3,5,4,1,4,1,0,1,3,3,5,1,0,4,1,36
820,1968,3,5,3,1,4,1,0,1,3,3,5,1,0,4,1,35
820,1969,3,5,4,1,4,1,0,1,4,4,6,1,0,4,1,39
820,1970,4,5,4,1,4,1,0,1,4,5,7,1,0,4,1,42
820,1971,4,5,4,1,4,1,0,1,4,5,7,1,0,4,2,43
820,1972,4,5,4,1,4,1,0,1,3,5,7,1,0,4,2,42
820,1973,4,5,4,1,4,1,0,1,3,5,7,2,0,4,2,43
820,1974,4,6,4,1,5,1,0,1,2,5,7,2,0,4,2,44
820,1975,4,6,4,1,5,1,0,1,2,5,6,2,1,4,3,45
820,1976,4,6,4,1,5,1,0,1,2,5,6,2,1,4,3,45
820,1977,4,7,4,1,5,1,0,1,2,5,6,2,1,4,3,46
820,1978,4,7,4,1,5,1,0,1,2,5,6,2,0,4,3,45
820,1979,4,8,4,1,5,1,0,1,2,6,6,2,0,4,3,47
820,1980,4,8,4,1,5,1,0,1,2,6,6,2,0,4,3,47
820,1981,4,7,4,1,5,1,0,1,2,6,6,2,0,4,3,46
820,1982,4,8,4,1,5,1,0,1,2,6,6,2,0,4,3,47
820,1983,4,8,4,1,5,1,0,1,2,7,6,2,0,5,3,49
820,1984,4,8,4,1,5,1,0,1,2,8,6,2,1,5,3,51
820,1985,4,10,4,1,5,1,0,1,2,8,6,2,1,5,3,53
820,1986,3,11,4,2,5,1,0,1,2,8,6,2,1,5,3,54
820,1987,3,12,4,2,5,1,0,1,2,9,7,2,1,5,3,57
820,1988,3,12,4,2,5,1,0,1,2,9,7,2,1,5,3,57
820,1989,3,12,4,2,6,1,2,1,2,9,7,2,0,7,3,61
820,1990,5,11,4,3,6,1,3,1,2,8,7,2,0,8,3,64
820,1991,5,11,4,3,6,1,3,1,2,8,7,2,0,8,3,64
820,1992,5,11,4,3,6,1,3,1,2,8,7,2,0,8,3,64
820,1993,5,11,4,3,6,1,3,1,2,8,7,2,0,8,3,64
820,1994,5,11,4,4,7,1,3,1,2,9,7,2,1,8,3,68
820,1995,5,11,4,5,7,1,3,1,2,9,7,2,1,8,3,69
820,1996,5,11,4,5,7,1,3,1,2,9,7,2,1,8,3,69
820,1997,5,11,5,5,7,1,3,1,2,9,7,2,1,8,3,70
820,1998,5,11,5,6,7,1,3,1,2,9,8,2,1,8,3,72
820,1999,5,11,6,6,8,1,3,1,2,9,8,2,1,8,3,74
820,2000,5,11,6,6,8,1,3,1,2,8,8,2,1,8,3,73
781,1965,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,3
781,1966,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,4
781,1967,0,3,0,0,0,1,0,0,0,0,1,1,0,0,1,7
781,1968,0,3,0,0,0,1,0,0,0,0,1,1,0,0,1,7
781,1969,0,3,0,0,0,1,0,0,0,0,1,1,0,0,1,7
